t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
8.863,1378.21,1147.73,1892.98,109.7,PULSE,open,
8.913,1199.14,907.35,1541.85,82.3,PULSE,open,
8.958,1400.08,767.11,1330.74,64.7,PULSE,open,
9.007,1240.83,807.72,1076.36,52.8,PULSE,open,
9.043,1287.13,650.95,1032.29,44.7,PULSE,open,
9.101,1295.22,751.14,858.09,38.4,PULSE,open,
9.137,1242.77,740.98,908.14,33.3,PULSE,open,
9.195,1317.39,653.87,877.16,22.4,REFRACTORY,close,close
9.232,1149.33,820.65,821.31,15.6,REFRACTORY,close,
9.288,1340.18,814.01,1144.97,6.6,REFRACTORY,close,
9.336,1122.30,2223.87,2081.96,3.5,REFRACTORY,close,
9.371,1327.78,2034.53,1552.53,6.1,REFRACTORY,close,
9.428,1044.61,1753.04,1104.13,13.6,REFRACTORY,close,
9.479,1279.69,1549.29,954.17,22.7,REFRACTORY,close,
9.512,1018.45,1775.08,1407.13,28.6,REFRACTORY,close,
9.585,1218.68,2403.98,2223.08,37.1,REFRACTORY,close,
9.619,988.42,2690.94,2406.14,46.2,REFRACTORY,close,
9.653,1087.97,2794.13,2302.87,50.1,REFRACTORY,close,
9.754,1095.62,2874.11,1950.96,64.1,REFRACTORY,close,
9.818,1084.85,2953.76,1892.06,75.3,REFRACTORY,close,
9.866,1208.27,3154.20,1940.96,81.3,REFRACTORY,close,
9.902,1326.57,3366.97,2031.61,81.7,REFRACTORY,close,
9.958,1197.82,3607.60,2180.43,82.6,REFRACTORY,close,
10.005,1347.00,3479.44,2092.12,79.0,REFRACTORY,close,
10.051,1190.97,3349.96,1948.90,72.6,REFRACTORY,close,
10.100,1442.30,3234.52,1827.60,64.0,REFRACTORY,close,
10.138,1148.83,3125.47,1678.13,55.0,REFRACTORY,close,
10.194,1439.30,3080.86,1571.18,42.0,REFRACTORY,close,
10.231,1193.38,3077.51,1574.71,37.2,REFRACTORY,close,
10.290,1426.81,3103.27,1573.38,26.9,REFRACTORY,close,
10.326,1240.48,3105.03,1556.82,25.4,REFRACTORY,close,
10.383,1348.27,3103.37,1539.04,22.7,REFRACTORY,close,
10.431,1232.82,3118.22,1529.29,20.3,REFRACTORY,close,
10.469,1215.83,3135.42,1538.76,20.5,REFRACTORY,close,
10.525,1314.06,3155.51,1573.76,21.6,REFRACTORY,close,
10.558,1182.35,3165.23,1586.44,22.5,REFRACTORY,close,
10.618,1391.06,3183.04,1623.34,22.3,REFRACTORY,close,
10.663,1173.04,3183.94,1630.61,24.4,REFRACTORY,close,
10.707,1402.61,3186.38,1643.57,28.0,REFRACTORY,close,
10.757,1144.70,3204.82,1673.53,32.4,REFRACTORY,close,
10.792,1372.81,3227.81,1699.75,37.3,REFRACTORY,close,
10.850,1197.35,3247.08,1737.38,42.0,REFRACTORY,close,
10.894,1375.97,3245.00,1737.91,45.5,REFRACTORY,close,
10.941,1291.02,3243.38,1755.43,49.4,REFRACTORY,close,
10.989,1343.88,3263.52,1774.38,50.0,REFRACTORY,close,
11.034,1403.13,3309.18,1804.52,50.3,REFRACTORY,close,
11.083,1288.87,3428.30,1845.48,47.4,REFRACTORY,close,
11.127,1447.95,3573.67,1941.22,46.9,REFRACTORY,close,
11.174,1228.33,3702.23,1885.48,39.3,REFRACTORY,close,
11.220,1464.55,3666.71,1856.44,33.2,REFRACTORY,close,
11.268,1211.71,3639.89,1840.00,30.6,REFRACTORY,close,
11.314,1435.05,3629.59,1842.31,28.2,REFRACTORY,close,
11.360,1253.91,3618.76,1848.02,27.6,REFRACTORY,close,
11.409,1403.83,3614.15,1856.98,25.8,REFRACTORY,close,
11.454,1294.80,3614.69,1858.34,25.1,REFRACTORY,close,
11.503,1360.29,3612.83,1860.06,25.4,REFRACTORY,close,
11.548,1388.32,3604.51,1855.07,26.7,REFRACTORY,close,
11.598,1291.39,3591.07,1852.25,28.5,REFRACTORY,close,
11.638,1444.94,3584.83,1852.90,27.2,REFRACTORY,close,
11.688,1221.94,3598.94,1872.94,25.1,REFRACTORY,close,
11.737,1456.71,3627.68,1902.20,22.1,REFRACTORY,close,
11.780,1208.82,3662.58,1942.35,21.4,REFRACTORY,close,
11.831,1424.65,3680.02,1974.57,22.3,REFRACTORY,close,
11.875,1216.55,3709.74,2018.14,18.9,REFRACTORY,close,
11.923,1357.13,3740.21,2054.43,17.1,REFRACTORY,close,
11.970,1195.81,3767.68,2082.51,11.2,REFRACTORY,close,
